# $Id: gal-survey-grid-coords.csv,v 1.1 2007/12/19 23:15:03 kilsdonk Exp $
# Galactic Survey grid.
# Prepared by P. Backus
# Freq 1720 MHz
# Grid Spacing arcmin degrees
# Long          7.77  0.129523
# Lat           2.62  0.043690
# dl/db         0.90  0.015
#
# GalLong(deg),GalLat(deg),RA(J2000-hours),Dec(J2000-deg)
#
3.348552,0.699040,17.845202,-25.707808
3.478075,0.699040,17.850103,-25.596538
3.607598,0.699040,17.854996,-25.485229
3.737121,0.699040,17.859878,-25.373882
3.866644,0.699040,17.864752,-25.262497
3.996167,0.699040,17.869617,-25.151074
4.125690,0.699040,17.874472,-25.039613
4.255213,0.699040,17.879319,-24.928116
4.384736,0.699040,17.884156,-24.816581
4.514259,0.699040,17.888985,-24.705010
4.643782,0.699040,17.893804,-24.593402
4.773305,0.699040,17.898615,-24.481758
4.902828,0.699040,17.903417,-24.370077
5.032351,0.699040,17.908210,-24.258361
-5.032351,-0.699040,17.598509,-33.574189
-4.902828,-0.699040,17.604091,-33.465091
-4.773305,-0.699040,17.609658,-33.355939
-4.643782,-0.699040,17.615212,-33.246733
-4.514259,-0.699040,17.620752,-33.137473
-4.384736,-0.699040,17.626278,-33.028161
-4.255213,-0.699040,17.631791,-32.918795
-4.125690,-0.699040,17.637291,-32.809377
-3.996167,-0.699040,17.642777,-32.699907
-3.866644,-0.699040,17.648250,-32.590386
-3.737121,-0.699040,17.653710,-32.480813
-3.607598,-0.699040,17.659157,-32.371189
-3.478075,-0.699040,17.664591,-32.261514
-3.348552,-0.699040,17.670013,-32.151789
-3.219029,-0.699040,17.675421,-32.042014
-3.089506,-0.699040,17.680817,-31.932190
-2.959983,-0.699040,17.686200,-31.822316
-2.830460,-0.699040,17.691570,-31.712393
-2.700937,-0.699040,17.696928,-31.602422
-2.571414,-0.699040,17.702274,-31.492402
-2.441891,-0.699040,17.707607,-31.382334
-2.312368,-0.699040,17.712928,-31.272219
-2.182845,-0.699040,17.718237,-31.162056
-2.053322,-0.699040,17.723533,-31.051846
-1.923799,-0.699040,17.728818,-30.941590
-1.794276,-0.699040,17.734091,-30.831287
-1.664753,-0.699040,17.739351,-30.720938
-1.535230,-0.699040,17.744601,-30.610543
-1.405707,-0.699040,17.749838,-30.500103
-1.276184,-0.699040,17.755064,-30.389618
-1.146661,-0.699040,17.760278,-30.279088
-1.017138,-0.699040,17.765480,-30.168513
-0.887615,-0.699040,17.770672,-30.057894
-0.758092,-0.699040,17.775851,-29.947231
-0.628569,-0.699040,17.781020,-29.836525
-0.499046,-0.699040,17.786177,-29.725775
-0.369523,-0.699040,17.791324,-29.614983
-0.240000,-0.699040,17.796459,-29.504147
-0.110477,-0.699040,17.801583,-29.393269
0.019046,-0.699040,17.806696,-29.282349
0.148569,-0.699040,17.811798,-29.171387
0.278092,-0.699040,17.816890,-29.060384
0.407615,-0.699040,17.821971,-28.949339
0.537138,-0.699040,17.827041,-28.838253
0.666661,-0.699040,17.832101,-28.727127
0.796184,-0.699040,17.837150,-28.615960
0.925707,-0.699040,17.842188,-28.504752
1.055230,-0.699040,17.847217,-28.393505
1.184753,-0.699040,17.852235,-28.282219
1.314276,-0.699040,17.857242,-28.170893
1.443799,-0.699040,17.862240,-28.059527
1.573322,-0.699040,17.867227,-27.948124
1.702845,-0.699040,17.872205,-27.836681
1.832368,-0.699040,17.877172,-27.725200
1.961891,-0.699040,17.882130,-27.613682
2.091414,-0.699040,17.887077,-27.502125
2.220937,-0.699040,17.892015,-27.390531
2.350460,-0.699040,17.896943,-27.278900
2.479983,-0.699040,17.901861,-27.167232
2.609506,-0.699040,17.906770,-27.055527
2.739029,-0.699040,17.911670,-26.943786
2.868552,-0.699040,17.916559,-26.832008
2.998075,-0.699040,17.921440,-26.720195
3.127598,-0.699040,17.926311,-26.608346
3.257121,-0.699040,17.931173,-26.496461
3.386644,-0.699040,17.936025,-26.384541
3.516167,-0.699040,17.940869,-26.272586
3.645690,-0.699040,17.945703,-26.160597
3.775213,-0.699040,17.950528,-26.048573
3.904736,-0.699040,17.955344,-25.936515
4.034259,-0.699040,17.960152,-25.824423
4.163782,-0.699040,17.964950,-25.712297
4.293305,-0.699040,17.969740,-25.600138
4.422828,-0.699040,17.974521,-25.487945
4.552351,-0.699040,17.979293,-25.375720
4.681874,-0.699040,17.984056,-25.263462
4.811397,-0.699040,17.988811,-25.151171
4.940920,-0.699040,17.993558,-25.038847
-5.055443,0.742730,17.501213,-32.807609
-4.925920,0.742730,17.506866,-32.699495
-4.796397,0.742730,17.512504,-32.591321
-4.666874,0.742730,17.518129,-32.483088
-4.537351,0.742730,17.523740,-32.374797
-4.407828,0.742730,17.529337,-32.266449
-4.278305,0.742730,17.534921,-32.158043
-4.148782,0.742730,17.540491,-32.049580
-4.019259,0.742730,17.546047,-31.941060
-3.889736,0.742730,17.551591,-31.832483
-3.760213,0.742730,17.557121,-31.723851
-3.630690,0.742730,17.562637,-31.615163
-3.501167,0.742730,17.568141,-31.506420
-3.371644,0.742730,17.573632,-31.397622
-3.242121,0.742730,17.579109,-31.288769
-3.112598,0.742730,17.584574,-31.179862
-2.983075,0.742730,17.590026,-31.070901
-2.853552,0.742730,17.595465,-30.961887
-2.724029,0.742730,17.600892,-30.852819
-2.594506,0.742730,17.606306,-30.743699
-2.464983,0.742730,17.611708,-30.634526
-2.335460,0.742730,17.617097,-30.525301
-2.205937,0.742730,17.622473,-30.416024
-2.076414,0.742730,17.627838,-30.306695
-1.946891,0.742730,17.633190,-30.197316
-1.817368,0.742730,17.638530,-30.087885
-1.687845,0.742730,17.643858,-29.978405
-1.558322,0.742730,17.649174,-29.868874
-1.428799,0.742730,17.654479,-29.759293
-1.299276,0.742730,17.659771,-29.649662
-1.169753,0.742730,17.665051,-29.539983
-1.040230,0.742730,17.670320,-29.430254
-0.910707,0.742730,17.675578,-29.320477
-0.781184,0.742730,17.680823,-29.210652
-0.651661,0.742730,17.686058,-29.100779
-0.522138,0.742730,17.691280,-28.990858
-0.392615,0.742730,17.696492,-28.880890
-0.263092,0.742730,17.701692,-28.770874
-0.133569,0.742730,17.706881,-28.660812
-0.004046,0.742730,17.712059,-28.550704
0.125477,0.742730,17.717226,-28.440550
0.255000,0.742730,17.722382,-28.330350
0.384523,0.742730,17.727526,-28.220104
0.514046,0.742730,17.732661,-28.109813
0.643569,0.742730,17.737784,-27.999477
0.773092,0.742730,17.742896,-27.889097
0.902615,0.742730,17.747998,-27.778672
1.032138,0.742730,17.753089,-27.668203
1.161661,0.742730,17.758170,-27.557690
1.291184,0.742730,17.763240,-27.447134
1.420707,0.742730,17.768300,-27.336535
1.550230,0.742730,17.773350,-27.225893
1.679753,0.742730,17.778389,-27.115208
1.809276,0.742730,17.783418,-27.004481
1.938799,0.742730,17.788437,-26.893712
2.068322,0.742730,17.793446,-26.782901
2.197845,0.742730,17.798445,-26.672048
2.327368,0.742730,17.803434,-26.561155
2.456891,0.742730,17.808413,-26.450220
2.586414,0.742730,17.813382,-26.339244
2.715937,0.742730,17.818341,-26.228229
2.845460,0.742730,17.823291,-26.117173
2.974983,0.742730,17.828231,-26.006077
3.104506,0.742730,17.833161,-25.894941
3.234029,0.742730,17.838082,-25.783766
3.363552,0.742730,17.842994,-25.672552
3.493075,0.742730,17.847896,-25.561299
3.622598,0.742730,17.852789,-25.450008
3.752121,0.742730,17.857672,-25.338678
3.881644,0.742730,17.862546,-25.227310
4.011167,0.742730,17.867411,-25.115904
4.140690,0.742730,17.872267,-25.004460
4.270213,0.742730,17.877114,-24.892980
4.399736,0.742730,17.881952,-24.781462
4.529259,0.742730,17.886781,-24.669907
4.658782,0.742730,17.891602,-24.558316
4.788305,0.742730,17.896413,-24.446688
4.917828,0.742730,17.901216,-24.335024
5.047351,0.742730,17.906009,-24.223325
-5.047351,-0.742730,17.600807,-33.610375
-4.917828,-0.742730,17.606388,-33.501254
-4.788305,-0.742730,17.611955,-33.392080
-4.658782,-0.742730,17.617508,-33.282852
-4.529259,-0.742730,17.623047,-33.173570
-4.399736,-0.742730,17.628573,-33.064235
-4.270213,-0.742730,17.634085,-32.954848
-4.140690,-0.742730,17.639584,-32.845408
-4.011167,-0.742730,17.645070,-32.735917
-3.881644,-0.742730,17.650542,-32.626374
-3.752121,-0.742730,17.656002,-32.516779
-3.622598,-0.742730,17.661448,-32.407134
-3.493075,-0.742730,17.666881,-32.297438
-3.363552,-0.742730,17.672302,-32.187692
-3.234029,-0.742730,17.677709,-32.077896
-3.104506,-0.742730,17.683104,-31.968050
-2.974983,-0.742730,17.688487,-31.858156
-2.845460,-0.742730,17.693856,-31.748212
-2.715937,-0.742730,17.699214,-31.638220
-2.586414,-0.742730,17.704558,-31.528180
-2.456891,-0.742730,17.709891,-31.418091
-2.327368,-0.742730,17.715211,-31.307956
-2.197845,-0.742730,17.720519,-31.197773
-2.068322,-0.742730,17.725815,-31.087543
-1.938799,-0.742730,17.731099,-30.977266
-1.809276,-0.742730,17.736371,-30.866943
-1.679753,-0.742730,17.741631,-30.756574
-1.550230,-0.742730,17.746879,-30.646160
-1.420707,-0.742730,17.752116,-30.535700
-1.291184,-0.742730,17.757341,-30.425195
-1.161661,-0.742730,17.762554,-30.314646
-1.032138,-0.742730,17.767756,-30.204052
-0.902615,-0.742730,17.772947,-30.093414
-0.773092,-0.742730,17.778126,-29.982732
-0.643569,-0.742730,17.783294,-29.872006
-0.514046,-0.742730,17.788450,-29.761237
-0.384523,-0.742730,17.793596,-29.650426
-0.255000,-0.742730,17.798730,-29.539571
-0.125477,-0.742730,17.803853,-29.428675
0.004046,-0.742730,17.808966,-29.317736
0.133569,-0.742730,17.814067,-29.206756
0.263092,-0.742730,17.819158,-29.095734
0.392615,-0.742730,17.824238,-28.984670
0.522138,-0.742730,17.829308,-28.873566
0.651661,-0.742730,17.834367,-28.762422
0.781184,-0.742730,17.839415,-28.651237
0.910707,-0.742730,17.844453,-28.540011
1.040230,-0.742730,17.849480,-28.428746
1.169753,-0.742730,17.854497,-28.317442
1.299276,-0.742730,17.859504,-28.206098
1.428799,-0.742730,17.864501,-28.094716
1.558322,-0.742730,17.869488,-27.983294
1.687845,-0.742730,17.874464,-27.871834
1.817368,-0.742730,17.879431,-27.760336
1.946891,-0.742730,17.884388,-27.648800
2.076414,-0.742730,17.889334,-27.537227
2.205937,-0.742730,17.894271,-27.425616
2.335460,-0.742730,17.899199,-27.313967
2.464983,-0.742730,17.904116,-27.202282
2.594506,-0.742730,17.909024,-27.090561
2.724029,-0.742730,17.913923,-26.978803
2.853552,-0.742730,17.918812,-26.867009
2.983075,-0.742730,17.923692,-26.755179
3.112598,-0.742730,17.928562,-26.643313
3.242121,-0.742730,17.933423,-26.531412
3.371644,-0.742730,17.938275,-26.419476
3.501167,-0.742730,17.943117,-26.307505
3.630690,-0.742730,17.947951,-26.195500
3.760213,-0.742730,17.952775,-26.083460
3.889736,-0.742730,17.957590,-25.971386
4.019259,-0.742730,17.962397,-25.859278
4.148782,-0.742730,17.967195,-25.747137
4.278305,-0.742730,17.971983,-25.634962
4.407828,-0.742730,17.976764,-25.522754
4.537351,-0.742730,17.981535,-25.410513
4.666874,-0.742730,17.986298,-25.298239
4.796397,-0.742730,17.991052,-25.185933
4.925920,-0.742730,17.995798,-25.073594
5.055443,-0.742730,18.000535,-24.961224
-5.040443,0.786420,17.498977,-32.771018
-4.910920,0.786420,17.504630,-32.662927
-4.781397,0.786420,17.510269,-32.554776
-4.651874,0.786420,17.515894,-32.446567
-4.522351,0.786420,17.521505,-32.338299
-4.392828,0.786420,17.527103,-32.229974
-4.263305,0.786420,17.532687,-32.121590
-4.133782,0.786420,17.538257,-32.013150
-4.004259,0.786420,17.543814,-31.904653
-3.874736,0.786420,17.549358,-31.796099
-3.745213,0.786420,17.554888,-31.687489
-3.615690,0.786420,17.560405,-31.578824
-3.486167,0.786420,17.565909,-31.470103
-3.356644,0.786420,17.571400,-31.361327
-3.227121,0.786420,17.576878,-31.252497
-3.097598,0.786420,17.582344,-31.143612
-2.968075,0.786420,17.587796,-31.034673
-2.838552,0.786420,17.593236,-30.925680
-2.709029,0.786420,17.598663,-30.816635
-2.579506,0.786420,17.604077,-30.707536
-2.449983,0.786420,17.609479,-30.598385
-2.320460,0.786420,17.614868,-30.489181
-2.190937,0.786420,17.620246,-30.379926
-2.061414,0.786420,17.625611,-30.270618
-1.931891,0.786420,17.630963,-30.161260
-1.802368,0.786420,17.636304,-30.051851
-1.672845,0.786420,17.641632,-29.942391
-1.543322,0.786420,17.646949,-29.832881
-1.413799,0.786420,17.652253,-29.723321
-1.284276,0.786420,17.657546,-29.613711
-1.154753,0.786420,17.662827,-29.504053
-1.025230,0.786420,17.668097,-29.394345
-0.895707,0.786420,17.673354,-29.284588
-0.766184,0.786420,17.678601,-29.174783
-0.636661,0.786420,17.683835,-29.064930
-0.507138,0.786420,17.689059,-28.955030
-0.377615,0.786420,17.694270,-28.845082
-0.248092,0.786420,17.699471,-28.735086
-0.118569,0.786420,17.704661,-28.625044
0.010954,0.786420,17.709839,-28.514956
0.140477,0.786420,17.715006,-28.404821
0.270000,0.786420,17.720163,-28.294641
0.399523,0.786420,17.725308,-28.184415
0.529046,0.786420,17.730443,-28.074143
0.658569,0.786420,17.735566,-27.963827
0.788092,0.786420,17.740679,-27.853466
0.917615,0.786420,17.745782,-27.743060
1.047138,0.786420,17.750873,-27.632610
1.176661,0.786420,17.755955,-27.522117
1.306184,0.786420,17.761025,-27.411580
1.435707,0.786420,17.766086,-27.300999
1.565230,0.786420,17.771136,-27.190376
1.694753,0.786420,17.776176,-27.079710
1.824276,0.786420,17.781205,-26.969001
1.953799,0.786420,17.786225,-26.858250
2.083322,0.786420,17.791234,-26.747458
2.212845,0.786420,17.796233,-26.636624
2.342368,0.786420,17.801223,-26.525748
2.471891,0.786420,17.806202,-26.414832
2.601414,0.786420,17.811172,-26.303874
2.730937,0.786420,17.816132,-26.192876
2.860460,0.786420,17.821082,-26.081838
2.989983,0.786420,17.826023,-25.970760
3.119506,0.786420,17.830954,-25.859642
3.249029,0.786420,17.835875,-25.748485
3.378552,0.786420,17.840787,-25.637288
3.508075,0.786420,17.845690,-25.526053
3.637598,0.786420,17.850583,-25.414779
3.767121,0.786420,17.855467,-25.303466
3.896644,0.786420,17.860342,-25.192115
4.026167,0.786420,17.865207,-25.080727
4.155690,0.786420,17.870064,-24.969300
4.285213,0.786420,17.874911,-24.857836
4.414736,0.786420,17.879750,-24.746335
4.544259,0.786420,17.884580,-24.634798
4.673782,0.786420,17.889400,-24.523223
4.803305,0.786420,17.894212,-24.411612
4.932828,0.786420,17.899015,-24.299965
5.062351,0.786420,17.903810,-24.188281
-4.932828,-0.786420,17.608687,-33.537408
-4.803305,-0.786420,17.614253,-33.428211
-4.673782,-0.786420,17.619805,-33.318960
-4.544259,-0.786420,17.625344,-33.209657
-4.414736,-0.786420,17.630869,-33.100300
-4.285213,-0.786420,17.636381,-32.990891
-4.155690,-0.786420,17.641879,-32.881430
-4.026167,-0.786420,17.647364,-32.771917
-3.896644,-0.786420,17.652836,-32.662352
-3.767121,-0.786420,17.658295,-32.552736
-3.637598,-0.786420,17.663740,-32.443069
-3.508075,-0.786420,17.669173,-32.333352
-3.378552,-0.786420,17.674593,-32.223585
-3.249029,-0.786420,17.680000,-32.113768
-3.119506,-0.786420,17.685394,-32.003902
-2.989983,-0.786420,17.690775,-31.893986
-2.860460,-0.786420,17.696144,-31.784022
-2.730937,-0.786420,17.701501,-31.674009
-2.601414,-0.786420,17.706845,-31.563948
-2.471891,-0.786420,17.712177,-31.453839
-2.342368,-0.786420,17.717496,-31.343683
-2.212845,-0.786420,17.722804,-31.233480
-2.083322,-0.786420,17.728099,-31.123230
-1.953799,-0.786420,17.733382,-31.012933
-1.824276,-0.786420,17.738653,-30.902590
-1.694753,-0.786420,17.743913,-30.792202
-1.565230,-0.786420,17.749160,-30.681768
-1.435707,-0.786420,17.754396,-30.571288
-1.306184,-0.786420,17.759620,-30.460764
-1.176661,-0.786420,17.764833,-30.350195
-1.047138,-0.786420,17.770034,-30.239581
-0.917615,-0.786420,17.775223,-30.128924
-0.788092,-0.786420,17.780402,-30.018223
-0.658569,-0.786420,17.785569,-29.907478
-0.529046,-0.786420,17.790725,-29.796690
-0.399523,-0.786420,17.795869,-29.685860
-0.270000,-0.786420,17.801003,-29.574987
-0.140477,-0.786420,17.806126,-29.464071
-0.010954,-0.786420,17.811237,-29.353114
0.118569,-0.786420,17.816338,-29.242115
0.248092,-0.786420,17.821428,-29.131075
0.377615,-0.786420,17.826507,-29.019993
0.507138,-0.786420,17.831576,-28.908871
0.636661,-0.786420,17.836634,-28.797708
0.766184,-0.786420,17.841681,-28.686505
0.895707,-0.786420,17.846719,-28.575262
1.025230,-0.786420,17.851745,-28.463979
1.154753,-0.786420,17.856762,-28.352657
1.284276,-0.786420,17.861768,-28.241295
1.413799,-0.786420,17.866764,-28.129895
1.543322,-0.786420,17.871750,-28.018456
1.672845,-0.786420,17.876725,-27.906979
1.802368,-0.786420,17.881691,-27.795464
1.931891,-0.786420,17.886647,-27.683910
2.061414,-0.786420,17.891593,-27.572320
2.190937,-0.786420,17.896529,-27.460692
2.320460,-0.786420,17.901456,-27.349026
2.449983,-0.786420,17.906373,-27.237325
2.579506,-0.786420,17.911280,-27.125586
2.709029,-0.786420,17.916178,-27.013812
2.838552,-0.786420,17.921066,-26.902001
2.968075,-0.786420,17.925945,-26.790154
3.097598,-0.786420,17.930814,-26.678273
3.227121,-0.786420,17.935674,-26.566355
3.356644,-0.786420,17.940525,-26.454403
3.486167,-0.786420,17.945367,-26.342416
3.615690,-0.786420,17.950200,-26.230395
3.745213,-0.786420,17.955023,-26.118339
3.874736,-0.786420,17.959838,-26.006249
4.004259,-0.786420,17.964644,-25.894125
4.133782,-0.786420,17.969441,-25.781968
4.263305,-0.786420,17.974229,-25.669778
4.392828,-0.786420,17.979008,-25.557554
4.522351,-0.786420,17.983779,-25.445298
4.651874,-0.786420,17.988541,-25.333009
4.781397,-0.786420,17.993294,-25.220687
4.910920,-0.786420,17.998039,-25.108334
5.040443,-0.786420,18.002775,-24.995948
-5.025443,0.830110,17.496743,-32.734418
-4.895920,0.830110,17.502397,-32.626350
-4.766397,0.830110,17.508036,-32.518223
-4.636874,0.830110,17.513661,-32.410037
-4.507351,0.830110,17.519272,-32.301792
-4.377828,0.830110,17.524870,-32.193490
-4.248305,0.830110,17.530455,-32.085129
-4.118782,0.830110,17.536025,-31.976712
-3.989259,0.830110,17.541583,-31.868238
-3.859736,0.830110,17.547127,-31.759707
-3.730213,0.830110,17.552657,-31.651119
-3.600690,0.830110,17.558175,-31.542476
-3.471167,0.830110,17.563679,-31.433778
-3.341644,0.830110,17.569171,-31.325024
-3.212121,0.830110,17.574649,-31.216216
-3.082598,0.830110,17.580115,-31.107353
-2.953075,0.830110,17.585568,-30.998436
-2.823552,0.830110,17.591008,-30.889466
-2.694029,0.830110,17.596435,-30.780442
-2.564506,0.830110,17.601850,-30.671365
-2.434983,0.830110,17.607252,-30.562235
-2.305460,0.830110,17.612642,-30.453053
-2.175937,0.830110,17.618020,-30.343819
-2.046414,0.830110,17.623385,-30.234533
-1.916891,0.830110,17.628738,-30.125196
-1.787368,0.830110,17.634079,-30.015808
-1.657845,0.830110,17.639408,-29.906370
-1.528322,0.830110,17.644725,-29.796880
-1.398799,0.830110,17.650030,-29.687341
-1.269276,0.830110,17.655323,-29.577752
-1.139753,0.830110,17.660605,-29.468114
-1.010230,0.830110,17.665874,-29.358427
-0.880707,0.830110,17.671133,-29.248691
-0.751184,0.830110,17.676379,-29.138906
-0.621661,0.830110,17.681614,-29.029074
-0.492138,0.830110,17.686838,-28.919193
-0.362615,0.830110,17.692051,-28.809266
-0.233092,0.830110,17.697252,-28.699290
-0.103569,0.830110,17.702442,-28.589268
0.025954,0.830110,17.707621,-28.479200
0.155477,0.830110,17.712788,-28.369085
0.285000,0.830110,17.717945,-28.258924
0.414523,0.830110,17.723091,-28.148718
0.544046,0.830110,17.728226,-28.038466
0.673569,0.830110,17.733350,-27.928169
0.803092,0.830110,17.738464,-27.817827
0.932615,0.830110,17.743567,-27.707440
1.062138,0.830110,17.748659,-27.597010
1.191661,0.830110,17.753741,-27.486535
1.321184,0.830110,17.758812,-27.376017
1.450707,0.830110,17.763873,-27.265456
1.580230,0.830110,17.768923,-27.154851
1.709753,0.830110,17.773964,-27.044204
1.839276,0.830110,17.778994,-26.933514
1.968799,0.830110,17.784014,-26.822782
2.098322,0.830110,17.789023,-26.712008
2.227845,0.830110,17.794023,-26.601192
2.357368,0.830110,17.799013,-26.490334
2.486891,0.830110,17.803993,-26.379436
2.616414,0.830110,17.808963,-26.268497
2.745937,0.830110,17.813924,-26.157517
2.875460,0.830110,17.818875,-26.046497
3.004983,0.830110,17.823816,-25.935436
3.134506,0.830110,17.828747,-25.824336
3.264029,0.830110,17.833669,-25.713197
3.393552,0.830110,17.838582,-25.602018
3.523075,0.830110,17.843485,-25.490800
3.652598,0.830110,17.848379,-25.379543
3.782121,0.830110,17.853263,-25.268248
3.911644,0.830110,17.858139,-25.156914
4.041167,0.830110,17.863005,-25.045542
4.170690,0.830110,17.867862,-24.934133
4.300213,0.830110,17.872710,-24.822686
4.429736,0.830110,17.877549,-24.711202
4.559259,0.830110,17.882379,-24.599681
4.688782,0.830110,17.887200,-24.488123
4.818305,0.830110,17.892012,-24.376529
4.947828,0.830110,17.896816,-24.264898
-4.947828,-0.830110,17.610988,-33.573551
-4.818305,-0.830110,17.616554,-33.464332
-4.688782,-0.830110,17.622105,-33.355060
-4.559259,-0.830110,17.627643,-33.245734
-4.429736,-0.830110,17.633168,-33.136356
-4.300213,-0.830110,17.638679,-33.026925
-4.170690,-0.830110,17.644176,-32.917441
-4.041167,-0.830110,17.649661,-32.807907
-3.911644,-0.830110,17.655132,-32.698320
-3.782121,-0.830110,17.660590,-32.588683
-3.652598,-0.830110,17.666034,-32.478995
-3.523075,-0.830110,17.671466,-32.369257
-3.393552,-0.830110,17.676885,-32.259469
-3.264029,-0.830110,17.682292,-32.149631
-3.134506,-0.830110,17.687685,-32.039743
-3.004983,-0.830110,17.693066,-31.929807
-2.875460,-0.830110,17.698434,-31.819822
-2.745937,-0.830110,17.703790,-31.709788
-2.616414,-0.830110,17.709133,-31.599707
-2.486891,-0.830110,17.714464,-31.489578
-2.357368,-0.830110,17.719783,-31.379401
-2.227845,-0.830110,17.725090,-31.269178
-2.098322,-0.830110,17.730384,-31.158908
-1.968799,-0.830110,17.735667,-31.048591
-1.839276,-0.830110,17.740937,-30.938228
-1.709753,-0.830110,17.746196,-30.827820
-1.580230,-0.830110,17.751442,-30.717366
-1.450707,-0.830110,17.756677,-30.606867
-1.321184,-0.830110,17.761901,-30.496323
-1.191661,-0.830110,17.767113,-30.385734
-1.062138,-0.830110,17.772313,-30.275102
-0.932615,-0.830110,17.777502,-30.164425
-0.803092,-0.830110,17.782679,-30.053705
-0.673569,-0.830110,17.787846,-29.942941
-0.544046,-0.830110,17.793001,-29.832134
-0.414523,-0.830110,17.798145,-29.721285
-0.285000,-0.830110,17.803277,-29.610393
-0.155477,-0.830110,17.808399,-29.499459
-0.025954,-0.830110,17.813510,-29.388483
0.103569,-0.830110,17.818610,-29.277466
0.233092,-0.830110,17.823699,-29.166407
0.362615,-0.830110,17.828778,-29.055307
0.492138,-0.830110,17.833846,-28.944167
0.621661,-0.830110,17.838903,-28.832986
0.751184,-0.830110,17.843950,-28.721765
0.880707,-0.830110,17.848986,-28.610504
1.010230,-0.830110,17.854012,-28.499203
1.139753,-0.830110,17.859027,-28.387863
1.269276,-0.830110,17.864033,-28.276484
1.398799,-0.830110,17.869028,-28.165066
1.528322,-0.830110,17.874013,-28.053610
1.657845,-0.830110,17.878988,-27.942115
1.787368,-0.830110,17.883953,-27.830582
1.916891,-0.830110,17.888908,-27.719012
2.046414,-0.830110,17.893853,-27.607404
2.175937,-0.830110,17.898789,-27.495759
2.305460,-0.830110,17.903714,-27.384077
2.434983,-0.830110,17.908630,-27.272358
2.564506,-0.830110,17.913537,-27.160603
2.694029,-0.830110,17.918434,-27.048812
2.823552,-0.830110,17.923321,-26.936985
2.953075,-0.830110,17.928199,-26.825122
3.082598,-0.830110,17.933068,-26.713224
3.212121,-0.830110,17.937927,-26.601290
3.341644,-0.830110,17.942777,-26.489322
3.471167,-0.830110,17.947618,-26.377319
3.600690,-0.830110,17.952450,-26.265281
3.730213,-0.830110,17.957273,-26.153209
3.859736,-0.830110,17.962087,-26.041104
3.989259,-0.830110,17.966892,-25.928964
4.118782,-0.830110,17.971688,-25.816792
4.248305,-0.830110,17.976475,-25.704586
4.377828,-0.830110,17.981254,-25.592347
4.507351,-0.830110,17.986023,-25.480075
4.636874,-0.830110,17.990785,-25.367770
4.766397,-0.830110,17.995537,-25.255434
4.895920,-0.830110,18.000281,-25.143065
5.025443,-0.830110,18.005017,-25.030665
-5.010443,0.873800,17.494511,-32.697809
-4.880920,0.873800,17.500165,-32.589765
-4.751397,0.873800,17.505804,-32.481661
-4.621874,0.873800,17.511430,-32.373498
-4.492351,0.873800,17.517042,-32.265277
-4.362828,0.873800,17.522640,-32.156997
-4.233305,0.873800,17.528224,-32.048660
-4.103782,0.873800,17.533795,-31.940265
-3.974259,0.873800,17.539353,-31.831814
-3.844736,0.873800,17.544897,-31.723306
-3.715213,0.873800,17.550428,-31.614741
-3.585690,0.873800,17.555946,-31.506120
-3.456167,0.873800,17.561451,-31.397444
-3.326644,0.873800,17.566943,-31.288713
-3.197121,0.873800,17.572422,-31.179927
-3.067598,0.873800,17.577888,-31.071086
-2.938075,0.873800,17.583341,-30.962191
-2.808552,0.873800,17.588781,-30.853243
-2.679029,0.873800,17.594209,-30.744241
-2.549506,0.873800,17.599624,-30.635185
-2.419983,0.873800,17.605027,-30.526077
-2.290460,0.873800,17.610417,-30.416917
-2.160937,0.873800,17.615795,-30.307704
-2.031414,0.873800,17.621161,-30.198440
-1.901891,0.873800,17.626514,-30.089124
-1.772368,0.873800,17.631856,-29.979757
-1.642845,0.873800,17.637185,-29.870340
-1.513322,0.873800,17.642503,-29.760872
-1.383799,0.873800,17.647808,-29.651353
-1.254276,0.873800,17.653102,-29.541785
-1.124753,0.873800,17.658384,-29.432168
-0.995230,0.873800,17.663654,-29.322501
-0.865707,0.873800,17.668912,-29.212786
-0.736184,0.873800,17.674160,-29.103022
-0.606661,0.873800,17.679395,-28.993210
-0.477138,0.873800,17.684619,-28.883349
-0.347615,0.873800,17.689832,-28.773442
-0.218092,0.873800,17.695034,-28.663487
-0.088569,0.873800,17.700224,-28.553485
0.040954,0.873800,17.705404,-28.443436
0.170477,0.873800,17.710572,-28.333341
0.300000,0.873800,17.715729,-28.223200
0.429523,0.873800,17.720875,-28.113013
0.559046,0.873800,17.726011,-28.002780
0.688569,0.873800,17.731136,-27.892503
0.818092,0.873800,17.736250,-27.782180
0.947615,0.873800,17.741353,-27.671813
1.077138,0.873800,17.746446,-27.561402
1.206661,0.873800,17.751528,-27.450946
1.336184,0.873800,17.756600,-27.340447
1.465707,0.873800,17.761661,-27.229905
1.595230,0.873800,17.766712,-27.119319
1.724753,0.873800,17.771753,-27.008690
1.854276,0.873800,17.776783,-26.898019
1.983799,0.873800,17.781804,-26.787305
2.113322,0.873800,17.786814,-26.676550
2.242845,0.873800,17.791815,-26.565752
2.372368,0.873800,17.796805,-26.454913
2.501891,0.873800,17.801785,-26.344033
2.631414,0.873800,17.806756,-26.233112
2.760937,0.873800,17.811717,-26.122150
2.890460,0.873800,17.816668,-26.011148
3.019983,0.873800,17.821610,-25.900105
3.149506,0.873800,17.826542,-25.789023
3.279029,0.873800,17.831465,-25.677901
